video,video_path,config_path,frame,timestamp_s,source_fps,bev_width,bev_height,target,target_available,vehicle_center_x,target_x,error_px,error_threshold_px,command,pseudo_left_offset_px,pseudo_right_offset_px,raw_left_detected,raw_right_detected,left_detected,right_detected,left_x_base,right_x_base,pseudo_left_x_base,center_x_base,pseudo_right_x_base,left_confidence,right_confidence,left_curvature,right_curvature,processing_ms,runtime_fps,lane_width_px,error_normalized,steering_raw,steering_filtered,steering_delta,steering_direction,steering_held,steering_saturated,controller_kp,controller_deadband_px,controller_smoothing_alpha,controller_max_step,controller_max_output,controller_hold_missing_frames
video_01,data/raw/test_video.mp4,config/test_video_params.json,174,5.959333,29.858562,480,600,center,1,240.0,282.309591,-42.309591,20.0,DIREITA,20.0,20.0,1,1,1,1,95.57965100432278,469.0395304910189,115.57965100432278,282.3095907476708,449.0395304910189,1.0,1.0,45257.332113336815,999999.0,176.2945,5.672327,373.459879,-0.226582,-0.181265,-0.19907,0.005935,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,175,5.992667,29.858562,480,600,center,1,240.0,280.305075,-40.305075,20.0,DIREITA,20.0,20.0,1,1,1,1,94.66343335776412,465.94671622625134,114.66343335776412,280.30507479200776,445.94671622625134,1.0,1.0,46880.260752399256,298692.3210584672,164.5886,6.075755,371.283283,-0.217112,-0.17369,-0.192725,0.006345,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,176,6.025989,29.858562,480,600,center,1,240.0,278.385989,-38.385989,20.0,DIREITA,20.0,20.0,1,1,1,1,94.00524008738243,462.7667388721695,114.00524008738243,278.38598947977596,442.7667388721695,1.0,1.0,60198.73120669621,172456.02538916937,157.4386,6.351682,368.761499,-0.208189,-0.166551,-0.186182,0.006544,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,177,6.059311,29.858562,480,600,center,1,240.0,276.556535,-36.556535,20.0,DIREITA,20.0,20.0,1,1,1,1,93.4860516260058,459.6270186869689,113.4860516260058,276.55653515648737,439.6270186869689,1.0,1.0,84872.08725797695,150328.96114030154,157.2283,6.360178,366.140967,-0.199686,-0.159748,-0.179573,0.006608,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,178,6.092633,29.858562,480,600,center,1,240.0,274.92068,-34.92068,20.0,DIREITA,20.0,20.0,1,1,1,1,93.11228254743607,456.72907712341726,113.11228254743607,274.92067983542665,436.72907712341726,1.0,1.0,140189.04518844676,151166.54935207422,162.4397,6.156131,363.616795,-0.192074,-0.153659,-0.173095,0.006478,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,179,6.1343,29.858562,480,600,center,1,240.0,273.130354,-33.130354,20.0,DIREITA,20.0,20.0,1,1,1,1,92.47939302475454,453.78131431755264,112.47939302475454,273.1303536711536,433.78131431755264,1.0,1.0,260182.12459146927,171741.30624097845,176.792,5.656365,361.301921,-0.183394,-0.146715,-0.1665,0.006595,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,180,6.167622,29.858562,480,600,center,1,240.0,271.527236,-31.527236,20.0,DIREITA,20.0,20.0,1,1,1,1,91.98044879130019,451.07402257901344,111.98044879130019,271.5272356851568,431.07402257901344,1.0,1.0,999999.0,189096.32755882578,179.4292,5.573229,359.093574,-0.175593,-0.140475,-0.159994,0.006506,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,181,6.200944,29.858562,480,600,center,1,240.0,270.047534,-30.047534,20.0,DIREITA,20.0,20.0,1,1,1,1,91.49308101081695,448.60198675791855,111.49308101081695,270.04753388436774,428.60198675791855,1.0,1.0,948782.0677763048,223002.6214587679,167.5095,5.969811,357.108906,-0.168282,-0.134626,-0.153652,0.006342,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,182,6.234278,29.858562,480,600,center,1,240.0,268.69708,-28.69708,20.0,DIREITA,20.0,20.0,1,1,1,1,91.00480610449198,446.3893544740081,111.00480610449198,268.69708028925,426.3893544740081,1.0,1.0,999999.0,375070.6391150563,166.0294,6.02303,355.384548,-0.161499,-0.129199,-0.147538,0.006113,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,183,6.2676,29.858562,480,600,center,1,240.0,267.568386,-27.568386,20.0,DIREITA,20.0,20.0,1,1,1,1,90.58032908871255,444.5564422057508,110.58032908871255,267.56838564723165,424.5564422057508,1.0,1.0,554889.5674740392,896342.3137751621,165.9092,6.027393,353.976113,-0.155764,-0.124611,-0.141807,0.005732,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,184,6.300922,29.858562,480,600,center,1,240.0,266.583662,-26.583662,20.0,DIREITA,20.0,20.0,1,1,1,1,90.14165342219877,443.02567068139246,110.14165342219877,266.5836620517956,423.02567068139246,1.0,1.0,297173.97334143164,999999.0,170.9672,5.849075,352.884017,-0.150665,-0.120532,-0.136488,0.005319,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,185,6.334256,29.858562,480,600,center,1,240.0,265.758169,-25.758169,20.0,DIREITA,20.0,20.0,1,1,1,1,89.75716454821367,441.7591729134344,109.75716454821367,265.75816873082397,421.7591729134344,1.0,1.0,107076.60723386962,999999.0,168.9681,5.918277,352.002008,-0.146352,-0.117082,-0.131637,0.004852,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,186,6.367578,29.858562,480,600,center,1,240.0,265.12274,-25.12274,20.0,DIREITA,20.0,20.0,1,1,1,1,89.5459203004047,440.6995599842237,109.5459203004047,265.1227401423142,420.6995599842237,1.0,1.0,82613.742161731,747313.2951575895,168.5506,5.932936,351.15364,-0.143087,-0.11447,-0.127345,0.004292,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,187,6.4009,29.858562,480,600,center,1,240.0,264.762234,-24.762234,20.0,DIREITA,20.0,20.0,1,1,1,1,89.5338030317321,439.990664511633,109.5338030317321,264.76223377168253,419.990664511633,1.0,1.0,92022.47955600248,724759.8330873308,170.0926,5.879151,350.456861,-0.141314,-0.113051,-0.123771,0.003573,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,188,6.434222,29.858562,480,600,center,1,240.0,264.557721,-24.557721,20.0,DIREITA,20.0,20.0,1,1,1,1,89.59694597387374,439.5184950938791,109.59694597387374,264.5577205338764,419.5184950938791,1.0,1.0,117334.89405520231,939232.6142465688,174.546,5.729149,349.921549,-0.140361,-0.112289,-0.120901,0.002871,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,189,6.467556,29.858562,480,600,center,1,240.0,264.470433,-24.470433,20.0,DIREITA,20.0,20.0,1,1,1,1,89.68555967393988,439.2553059121194,109.68555967393988,264.47043279302966,419.2553059121194,1.0,1.0,144912.19385752638,1035444.6412464938,180.8326,5.529976,349.569746,-0.140003,-0.112003,-0.118676,0.002225,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,190,6.500878,29.858562,480,600,center,1,240.0,264.443611,-24.443611,20.0,DIREITA,20.0,20.0,1,1,1,1,89.77004976849484,439.1171717798294,109.77004976849484,264.4436107741621,419.1171717798294,1.0,1.0,160736.80139241784,723242.2175395589,182.9038,5.467355,349.347122,-0.139939,-0.111951,-0.116995,0.001681,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,191,6.5342,29.858562,480,600,center,1,240.0,264.51159,-24.51159,20.0,DIREITA,20.0,20.0,1,1,1,1,89.91619049964407,439.10698889290563,109.91619049964407,264.5115896962748,419.10698889290563,1.0,1.0,286899.51029340754,999999.0,162.4866,6.154354,349.190798,-0.140391,-0.112313,-0.115824,0.001171,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,192,6.567533,29.858562,480,600,center,1,240.0,264.51185,-24.51185,20.0,DIREITA,20.0,20.0,1,1,1,1,89.94741944106997,439.0762806295711,109.94741944106997,264.51185003532055,419.0762806295711,1.0,1.0,854685.0325753466,999999.0,177.3108,5.639814,349.128861,-0.140417,-0.112334,-0.114952,0.000873,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,193,6.600856,29.858562,480,600,center,1,240.0,264.408711,-24.408711,20.0,DIREITA,20.0,20.0,1,1,1,1,89.85109989836813,438.9663225032533,109.85109989836813,264.4087112008107,418.9663225032533,1.0,1.0,704224.8379593282,999999.0,173.3324,5.769262,349.115223,-0.139832,-0.111865,-0.11418,0.000772,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,194,6.634178,29.858562,480,600,center,1,240.0,264.224312,-24.224312,20.0,DIREITA,20.0,20.0,1,1,1,1,89.59742550436421,438.8511976136854,109.59742550436421,264.2243115590248,418.8511976136854,1.0,1.0,489157.80026700115,507347.97479687445,183.4506,5.451059,349.253772,-0.13872,-0.110976,-0.113379,0.000801,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,195,6.6675,29.858562,480,600,center,1,240.0,263.984599,-23.984599,20.0,DIREITA,20.0,20.0,1,1,1,1,89.26884148695586,438.7003560834029,109.26884148695586,263.98459878517934,418.7003560834029,1.0,1.0,251863.3548141691,303975.15941508446,188.2482,5.312136,349.431515,-0.137278,-0.109822,-0.11249,0.000889,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,196,6.700833,29.858562,480,600,center,1,240.0,263.727181,-23.727181,20.0,DIREITA,20.0,20.0,1,1,1,1,88.93963464989488,438.51472825375424,108.93963464989488,263.72718145182455,418.51472825375424,1.0,1.0,122425.55738352986,216698.93129537764,172.0218,5.813217,349.575094,-0.135749,-0.108599,-0.111517,0.000973,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,197,6.734156,29.858562,480,600,center,1,240.0,263.48088,-23.48088,20.0,DIREITA,20.0,20.0,1,1,1,1,88.7655907633004,438.19616948034064,108.7655907633004,263.4808801218205,418.19616948034064,1.0,1.0,69662.06641722377,152219.75142159138,186.2732,5.368459,349.430579,-0.134395,-0.107516,-0.110517,0.001,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,198,6.767478,29.858562,480,600,center,1,240.0,263.229458,-23.229458,20.0,DIREITA,20.0,20.0,1,1,1,1,88.74192176707061,437.71699359687244,108.74192176707061,263.2294576819715,417.71699359687244,1.0,1.0,46581.86852221485,112100.59928461103,187.1699,5.342739,348.975072,-0.13313,-0.106504,-0.109514,0.001003,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,199,6.800811,29.858562,480,600,center,1,240.0,262.954568,-22.954568,20.0,DIREITA,20.0,20.0,1,1,1,1,88.85671381476399,437.05242192060155,108.85671381476399,262.9545678676828,417.05242192060155,1.0,1.0,35671.729290848525,98711.87118906272,181.5021,5.509578,348.195708,-0.131849,-0.105479,-0.108505,0.001009,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,200,6.834133,29.858562,480,600,center,1,240.0,262.58094,-22.58094,20.0,DIREITA,20.0,20.0,1,1,1,1,89.0082336640605,436.1536461507709,109.0082336640605,262.5809399074157,416.1536461507709,1.0,1.0,30842.872918444613,96011.2469275858,190.7701,5.241912,347.145412,-0.130095,-0.104076,-0.107398,0.001107,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,201,6.867456,29.858562,480,600,center,1,240.0,262.154414,-22.154414,20.0,DIREITA,20.0,20.0,1,1,1,1,89.21667827145448,435.09215049149645,109.21667827145447,262.1544143814755,415.09215049149645,1.0,1.0,28449.607342629766,90087.96269892587,183.6925,5.44388,345.875472,-0.128106,-0.102485,-0.10617,0.001228,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,202,6.900789,29.858562,480,600,center,1,240.0,261.770527,-21.770527,20.0,DIREITA,20.0,20.0,1,1,1,1,89.52126703319603,434.0197863946677,109.52126703319603,261.7705267139319,414.0197863946677,1.0,1.0,26547.192620610265,91538.92673499456,167.1943,5.981065,344.498519,-0.12639,-0.101112,-0.104905,0.001264,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,203,6.934111,29.858562,480,600,center,1,240.0,261.506031,-21.506031,20.0,DIREITA,20.0,20.0,1,1,1,1,89.91051722435641,433.10154470360857,109.91051722435643,261.5060309639825,413.10154470360857,1.0,1.0,22764.479761897557,92061.82772979302,181.2986,5.515762,343.191027,-0.12533,-0.100264,-0.103745,0.00116,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,204,6.967433,29.858562,480,600,center,1,240.0,261.278882,-21.278882,20.0,DIREITA,20.0,20.0,1,1,1,1,90.34661550075279,432.2111481399969,110.34661550075279,261.27888182037486,412.2111481399969,1.0,1.0,20084.541949789196,95902.71760580913,163.1991,6.127485,341.864533,-0.124487,-0.09959,-0.102706,0.001039,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,205,7.000756,29.858562,480,600,center,1,240.0,261.018878,-21.018878,20.0,DIREITA,20.0,20.0,1,1,1,1,90.63095839939268,431.4067980850666,110.63095839939268,261.0188782422297,411.4067980850666,1.0,1.0,16252.276296163169,102211.41734056451,173.7136,5.756602,340.77584,-0.123359,-0.098687,-0.101701,0.001005,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,206,7.034089,29.858562,480,600,center,1,240.0,260.848255,-20.848255,20.0,DIREITA,20.0,20.0,1,1,1,1,90.97044290369135,430.72606631904364,110.97044290369135,260.8482546113675,410.72606631904364,1.0,1.0,13583.646558310806,117643.21643708312,182.2188,5.487908,339.755623,-0.122725,-0.09818,-0.100821,0.00088,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,207,7.067411,29.858562,480,600,center,1,240.0,260.793113,-20.793113,20.0,DIREITA,20.0,20.0,1,1,1,1,91.37612324178022,430.21010338603145,111.37612324178022,260.7931133139058,410.21010338603145,1.0,1.0,12096.478727421078,143426.77899226567,179.9133,5.558233,338.83398,-0.122733,-0.098187,-0.100162,0.000659,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,208,7.100733,29.858562,480,600,center,1,240.0,260.7913,-20.7913,20.0,DIREITA,20.0,20.0,1,1,1,1,91.65792886243136,429.92467055715593,111.65792886243136,260.79129970979363,409.92467055715593,1.0,1.0,10095.242676365793,199404.08745819787,163.1383,6.129768,338.266742,-0.122928,-0.098343,-0.099707,0.000455,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,209,7.134067,29.858562,480,600,center,1,240.0,260.939778,-20.939778,20.0,DIREITA,20.0,20.0,1,1,1,1,91.89681686718583,429.98273901581626,111.8968168671858,260.93977794150106,409.98273901581626,1.0,1.0,8000.980242373159,240852.68087144897,167.9826,5.952998,338.085922,-0.123873,-0.099098,-0.099555,0.000152,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,210,7.167389,29.858562,480,600,center,1,240.0,261.292801,-21.292801,20.0,DIREITA,20.0,20.0,1,1,1,1,92.31427777854563,430.27132350954776,112.31427777854562,261.2928006440467,410.27132350954776,1.0,1.0,6946.442512557099,235128.8979581532,162.5113,6.153418,337.957046,-0.126009,-0.100807,-0.099868,-0.000313,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,211,7.200711,29.858562,480,600,center,1,240.0,261.671642,-21.671642,20.0,DIREITA,20.0,20.0,1,1,1,1,92.6709032290988,430.6723798712746,112.6709032290988,261.6716415501867,410.6723798712746,1.0,1.0,6058.200751864433,277892.94548618555,167.2935,5.977519,338.001477,-0.128234,-0.102587,-0.100548,-0.00068,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,212,7.234044,29.858562,480,600,center,1,240.0,262.154016,-22.154016,20.0,DIREITA,20.0,20.0,1,1,1,1,93.10452301328891,431.2035097509311,113.10452301328891,262.15401638211006,411.2035097509311,1.0,1.0,5460.330321947484,278698.4674604528,166.2235,6.015997,338.098987,-0.13105,-0.10484,-0.101621,-0.001073,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,213,7.267367,29.858562,480,600,center,1,240.0,262.64356,-22.64356,20.0,DIREITA,20.0,20.0,1,1,1,1,93.51667060502582,431.77044873126476,113.51667060502582,262.64355966814526,411.77044873126476,1.0,1.0,4977.583092330162,283719.00045604113,173.9355,5.749258,338.253778,-0.133885,-0.107108,-0.102993,-0.001372,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,214,7.300689,29.858562,480,600,center,1,240.0,263.015592,-23.015592,20.0,DIREITA,20.0,20.0,1,1,1,1,93.73180018134164,432.29938305982085,113.73180018134164,263.01559162058123,412.29938305982085,1.0,1.0,4534.946579629618,378208.3177928354,180.0881,5.552838,338.567583,-0.135959,-0.108767,-0.104436,-0.001444,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,215,7.334011,29.858562,480,600,center,1,240.0,263.192072,-23.192072,20.0,DIREITA,20.0,20.0,1,1,1,1,93.54695942570591,432.8371837026999,113.54695942570592,263.19207156420293,412.8371837026999,1.0,1.0,3980.637886543168,414556.6808084819,189.7126,5.271131,339.290224,-0.136709,-0.109367,-0.105669,-0.001233,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,216,7.367344,29.858562,480,600,center,1,240.0,263.173966,-23.173966,20.0,DIREITA,20.0,20.0,1,1,1,1,93.12742980886811,433.2205017992572,113.12742980886811,263.1739658040626,413.2205017992572,1.0,1.0,3450.8760364875807,601779.4294800248,163.0825,6.131866,340.093072,-0.13628,-0.109024,-0.106508,-0.000839,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,217,7.400667,29.858562,480,600,center,1,240.0,262.987477,-22.987477,20.0,DIREITA,20.0,20.0,1,1,1,1,92.60280521894558,433.37214827605624,112.60280521894558,262.9874767475009,413.37214827605624,1.0,1.0,3094.209768117019,999999.0,178.0556,5.616223,340.769343,-0.134915,-0.107932,-0.106864,-0.000356,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,218,7.433989,29.858562,480,600,center,1,240.0,262.597802,-22.597802,20.0,DIREITA,20.0,20.0,1,1,1,1,91.89143703344455,433.304167689926,111.89143703344455,262.59780236168524,413.304167689926,1.0,1.0,2824.6504659077623,999999.0,156.2467,6.400135,341.412731,-0.132378,-0.105903,-0.106624,0.00024,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,219,7.467322,29.858562,480,600,center,1,240.0,262.048787,-22.048787,20.0,DIREITA,20.0,20.0,1,1,1,1,91.06841807398143,433.02915513224235,111.06841807398143,262.04878660311186,413.02915513224235,1.0,1.0,2617.4575234813424,637440.5173626966,151.765,6.589135,341.960737,-0.128955,-0.103164,-0.105759,0.000865,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,220,7.500644,29.858562,480,600,center,1,240.0,261.34239,-21.34239,20.0,DIREITA,20.0,20.0,1,1,1,1,90.1620650183261,432.52271498217607,110.1620650183261,261.34239000025104,412.52271498217607,1.0,1.0,2447.673324517354,451834.53241476393,153.5084,6.514302,342.36065,-0.124678,-0.099742,-0.104255,0.001504,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,221,7.533967,29.858562,480,600,center,1,240.0,260.406123,-20.406123,20.0,DIREITA,20.0,20.0,1,1,1,1,89.05492123868964,431.7573254079025,109.05492123868964,260.4061233232961,411.7573254079025,1.0,1.0,2295.670245687494,472426.14617592527,169.5551,5.897788,342.702404,-0.119089,-0.095272,-0.102009,0.002246,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,222,7.567289,29.858562,480,600,center,1,240.0,259.350752,-19.350752,20.0,RETO,20.0,20.0,1,1,1,1,87.93815980780543,430.76334340713345,107.93815980780543,259.3507516074694,410.76334340713345,1.0,1.0,2166.9714524240335,528126.3262132539,180.095,5.552625,342.825184,-0.11289,-0.090312,-0.099085,0.002924,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,223,7.600622,29.858562,480,600,center,1,240.0,258.228979,-18.228979,20.0,RETO,20.0,20.0,1,1,1,1,86.88420423195386,429.5737536458731,106.88420423195386,258.2289789389135,409.5737536458731,1.0,1.0,2063.954595381627,471921.6614572846,183.3631,5.45366,342.689549,-0.106388,-0.08511,-0.095591,0.003494,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
video_01,data/raw/test_video.mp4,config/test_video_params.json,224,7.633944,29.858562,480,600,center,1,240.0,256.945533,-16.945533,20.0,RETO,20.0,20.0,1,1,1,1,85.7144557474282,428.17661073803606,105.7144557474282,256.94553324273215,408.17661073803606,1.0,1.0,1968.9865348868493,395021.88865414076,186.9618,5.348686,342.462155,-0.098963,-0.07917,-0.091486,0.004105,DIREITA,0,0,0.8,3.0,0.25,0.08,1.0,10
